"dragforce:0","dragforce:1","dragforce:2","f:0","f:1","f:2","v:0","v:1","v:2","c_peng","type","id","c_keng","Points:0","Points:1","Points:2"
0.0010974,-0.010408,-0.0056845,-0.0037322,-0.014292,-0.00083498,0.023561,0.018943,1.044e-05,0,1,1806,0.00031648,144.84,190.13,0.53972
2.7477e-07,-1.3274e-05,-7.5591e-06,0.0027901,2.153e-05,2.3328e-07,8.2829e-05,6.0323e-07,1.1058e-08,0,1,1966,2.3758e-09,145.32,191.12,0.53972
3.4785e-08,-9.4073e-07,-8.0675e-07,0.002066,0.0023043,-1.0629e-05,-5.4342e-06,1.0696e-05,-6.0602e-08,0,1,1428,4.9844e-11,146.96,189.39,0.53972
2.6295e-07,-1.2703e-05,-7.2341e-06,-0.0060599,-3.8427e-05,-7.6439e-07,1.2611e-05,1.5678e-08,3.0407e-09,0,1,1453,5.5072e-11,146.18,190.15,0.53972
2.5276e-07,-1.2211e-05,-6.9536e-06,0.0038978,8.2838e-05,-3.0481e-07,7.3797e-05,-1.804e-06,3.4502e-08,0,1,1516,1.887e-09,147.27,190.43,0.53972
2.1102e-07,-5.707e-06,-4.8942e-06,-0.0047683,-0.00032461,6.832e-07,5.8129e-05,7.7069e-07,7.8777e-09,0,1,477,1.1703e-09,148.06,189.67,0.53972
2.8379e-07,-1.371e-05,-7.8074e-06,-0.00097341,-5.7775e-05,3.1056e-07,-1.3309e-05,-1.8874e-07,-9.826e-10,0,1,1287,6.1347e-11,148.62,190.59,0.53972
2.0687e-07,-5.5946e-06,-4.7978e-06,-0.00097354,-5.9416e-05,1.7177e-07,-1.3309e-05,-2.0233e-07,-1.7178e-09,0,1,2137,6.1352e-11,149.18,189.67,0.53972
2.678e-07,-1.2937e-05,-7.3673e-06,-0.0042549,1.0468e-05,-8.1605e-07,-6.1369e-05,-6.2697e-07,-5.9892e-09,0,1,1209,1.3043e-09,149.71,190.68,0.53972
0.01117,-0.022644,-0.01043,0.017365,-0.02325,-7.2609e-05,-0.050138,0.0049045,1.9834e-06,0,1,942,0.00087883,138.71,191.59,0.53972
9.7347e-06,-1.9735e-05,-9.0898e-06,0.0029282,0.0014739,-1.7475e-07,5.8881e-05,3.0231e-05,-1.2976e-08,0,1,1940,1.517e-09,137.68,192.28,0.53972
0.0020479,-0.0041515,-0.0019122,0.0071958,-0.0075776,0.00027343,-0.0046075,0.0030656,-1.2212e-06,0,1,338,1.0605e-05,138.07,193.29,0.53972
0.0021552,-0.004369,-0.0020124,-0.00063446,-0.009885,-0.00032863,0.0038049,0.0075218,2.8894e-06,0,1,2050,2.4605e-05,138.94,192.65,0.53972
0.0082864,-0.016799,-0.0077375,0.0071355,-0.022903,1.9063e-05,0.0045619,0.02419,6.1809e-07,0,1,1244,0.00020984,139.82,191.94,0.53972
0.013272,-0.026905,-0.012392,0.013568,-0.033132,-9.5073e-05,-0.0016377,0.034382,2.7164e-06,0,1,845,0.00041027,139.96,193.01,0.53972
4.7503e-05,-0.00045057,-0.00024608,-0.0060656,-0.0013161,7.8651e-06,0.019067,0.0026995,-9.6463e-08,0,1,1188,0.00012841,140.89,192.09,0.53972
9.9662e-06,-9.453e-05,-5.1627e-05,0.00011588,-0.0062664,-5.8133e-05,-4.6389e-07,3.5924e-05,3.6296e-06,0,1,2267,4.5153e-10,142.72,191.43,0.53972
0.0002822,-0.0026766,-0.0014618,0.0032136,-0.0081183,0.00016802,-0.0021151,0.0039256,-5.2447e-07,0,1,2481,6.8856e-06,141.96,192.2,0.53972
0.00046912,-0.0044496,-0.0024301,-0.0050965,-0.0071456,-0.0001542,0.018514,0.0089675,8.668e-07,0,1,108,0.00014653,141.81,193.26,0.53972
0.00024993,-0.0023706,-0.0012947,0.0024092,-0.0081609,9.5058e-05,-0.0013126,0.0035193,1.8302e-07,0,1,1194,4.8855e-06,143.02,192.46,0.53972
1.4774e-06,-1.4013e-05,-7.6534e-06,0.0013753,0.00015537,-2.3585e-07,9.6772e-05,8.6047e-06,1.755e-08,0,1,1061,3.2685e-09,144.13,191.99,0.53972
0.0002117,-0.002008,-0.0010966,-0.0043183,-0.0062089,-3.9406e-05,0.0037887,0.0035128,-3.9266e-07,0,1,1308,9.2436e-06,143.77,193.24,0.53972
2.774e-07,-1.3401e-05,-7.6317e-06,0.0047182,4.5461e-05,3.6569e-07,6.4336e-05,2.5836e-07,1.0617e-08,0,1,201,1.4333e-09,145.4,193.24,0.53972
3.0913e-07,-1.4934e-05,-8.5046e-06,0.0038961,0.00011385,1.2648e-07,7.5385e-05,6.5092e-06,-5.2418e-08,0,1,1628,1.9825e-09,146.02,192.22,0.53972
3.5571e-07,-1.7185e-05,-9.786e-06,-0.0018077,-0.00027292,2.5946e-06,-5.1152e-05,4.8293e-06,-6.228e-08,0,1,2489,9.1414e-10,146.66,191.32,0.53972
2.8373e-07,-1.3707e-05,-7.8057e-06,-0.00097332,-5.6776e-05,3.3393e-07,-1.3308e-05,-1.7691e-07,-1.0326e-09,0,1,2064,6.1339e-11,147.23,192.24,0.53972
4.3565e-07,-2.1047e-05,-1.1985e-05,-0.0054207,-0.0010423,8.4112e-06,2.4783e-05,3.359e-06,-3.1903e-08,0,1,1844,2.166e-10,146.49,193.19,0.53972
2.9149e-07,-1.4082e-05,-8.0191e-06,0.00087607,-1.064e-05,3.4147e-07,-9.8775e-05,-7.3587e-07,-1.3412e-08,0,1,1135,3.3787e-09,147.56,193.38,0.53972
2.8376e-07,-1.3708e-05,-7.8064e-06,-0.00097336,-5.7163e-05,3.3117e-07,-1.3308e-05,-1.8125e-07,-9.7704e-10,0,1,1348,6.1342e-11,147.87,191.36,0.53972
2.6108e-07,-1.2613e-05,-7.1827e-06,-0.0036774,-2.5279e-05,-5.2195e-07,8.0019e-05,4.3227e-07,1.2796e-08,0,1,1543,2.2173e-09,148.36,192.37,0.53972
2.9112e-07,-1.4064e-05,-8.0091e-06,0.0033795,2.3761e-05,4.6365e-07,-4.2443e-05,3.1478e-08,-9.6469e-09,0,1,1327,6.2378e-10,149.09,191.57,0.53972
2.9319e-07,-1.4164e-05,-8.066e-06,0.0060646,3.6548e-05,7.8827e-07,-1.8068e-05,-4.0593e-08,-3.9472e-09,0,1,1686,1.1304e-10,149.66,192.59,0.53972
2.6787e-07,-1.2941e-05,-7.3692e-06,0.0017141,2.5867e-05,-3.0026e-08,9.5859e-05,4.6934e-07,1.5365e-08,0,1,1426,3.182e-09,148.65,193.43,0.53972
9.7891e-06,-1.9845e-05,-9.1407e-06,0.0031941,0.0016052,-1.5608e-07,7.2233e-05,3.7055e-05,-1.5602e-08,0,1,2098,2.2822e-09,139.06,193.73,0.53972
9.1292e-06,-1.8507e-05,-8.5244e-06,0.00012377,9.0645e-05,-3.9441e-07,-8.8772e-05,-4.5216e-05,1.5889e-08,0,1,1603,3.4369e-09,138.05,194.65,0.53972
0.00065802,-0.0062413,-0.0034087,0.0039103,-0.011508,-3.0469e-05,-0.0056904,0.0092137,8.1974e-07,0,1,1811,4.0609e-05,140.35,194.66,0.53972
0.00090885,-0.0086205,-0.004708,-0.0039183,-0.012506,2.4518e-05,0.019484,0.015682,5.4509e-08,0,1,1003,0.00021662,140.81,193.68,0.53972
1.4523e-06,-1.3775e-05,-7.5232e-06,-0.0048369,-0.00041554,-9.2088e-07,6.1203e-05,5.9267e-06,6.0932e-09,0,1,1259,1.3093e-09,144.86,194.3,0.53972
1.9956e-07,-9.6409e-06,-5.4901e-06,-0.00039086,0.00034952,-3.3378e-06,1.1212e-06,-3.4321e-06,3.6664e-08,0,1,482,4.5148e-12,146.18,194.23,0.53972
2.8204e-07,-1.3626e-05,-7.7593e-06,0.0058621,1.3156e-05,8.0889e-07,3.0701e-05,-9.3016e-07,1.5727e-08,0,1,2282,3.2669e-10,149.68,194.46,0.53972
2.868e-07,-1.3855e-05,-7.8901e-06,0.0057022,3.2118e-05,7.0604e-07,3.6509e-05,2.8208e-07,4.3006e-09,0,1,1725,4.616e-10,148.48,194.5,0.53972
-3.0773e-05,0.0047811,-0.002742,-0.0062155,0.0049289,-1.5234e-05,0.27502,-0.0065716,4.3997e-07,0,1,1947,0.026207,153.84,105.65,0.53972
2.7744e-05,-0.0043105,0.0024721,-0.0061183,-0.0047324,8.6869e-06,0.12156,0.0083449,-2.512e-07,0,1,1,0.005141,154.85,106.52,0.53972
-9.0779e-05,0.00092585,-0.0005184,-0.0062412,0.00037049,1.8073e-07,0.19294,0.017422,-5.1782e-09,0,1,1745,0.012996,156.68,105.23,0.53972
-0.0020555,0.020964,-0.011738,-0.0082857,0.021079,-4.7314e-05,0.29507,-0.005451,1.3618e-06,0,1,1468,0.030161,158.3,105.07,0.53972
0.0030062,-0.03066,0.017167,-0.0028259,-0.032405,7.8244e-05,0.25034,0.074887,-2.2699e-06,0,1,1509,0.023644,159.15,106.22,0.53973
-0.0044353,0.045235,-0.025328,-0.010561,0.046703,-0.00010859,0.21968,-0.05267,3.1137e-06,0,1,2280,0.017672,159.99,105.33,0.53972
-9.5891e-06,1.7931e-05,-8.6409e-06,0.0053265,0.002815,-2.8658e-07,-1.8705e-05,-1.0198e-05,-2.0082e-09,0,1,1220,1.5716e-10,162.73,106.25,0.53972
5.6954e-05,-0.0088486,0.0050747,0.0061854,-0.0093328,2.3691e-05,-0.18144,0.014335,-6.8565e-07,0,1,1855,0.01147,151.22,106.78,0.53973
8.1936e-05,-0.01273,0.0073007,0.0061657,-0.01353,-3.9476e-05,-0.16162,0.021252,-5.7366e-07,0,1,1456,0.0092019,151.52,107.94,0.53973
-0.00024755,0.03846,-0.022057,0.0057013,0.040481,-8.7428e-05,-0.20185,-0.068562,2.5122e-06,0,1,86,0.015736,150.12,106.67,0.53972
3.0275e-05,-0.0047037,0.0026976,0.0060846,-0.0058368,1.3827e-05,-0.042563,0.0079653,-3.9902e-07,0,1,1342,0.0006493,150.36,108.46,0.53972
7.0192e-05,-0.010905,0.0062543,0.0058067,-0.013099,3.0193e-05,-0.049064,0.018763,-8.7284e-07,0,1,1349,0.00095548,153.24,106.91,0.53973
0.00010084,-0.015667,0.0089853,0.0053105,-0.018895,0.00011551,-0.043769,0.027116,-1.6367e-06,0,1,735,0.00091798,152.61,107.97,0.53973
2.3337e-06,-0.00036258,0.00020794,0.0061741,-0.00034557,3.5363e-06,-0.17871,-0.00049248,-1.0217e-07,0,1,1120,0.01106,154.1,107.63,0.53972
-0.0047681,0.048629,-0.027228,-0.010236,0.051773,-0.00023792,0.11851,-0.068137,5.3952e-06,0,1,1929,0.0064713,155.9,106.84,0.53972
-3.2824e-06,3.3477e-05,-1.8744e-05,-7.7274e-06,-0.001974,-1.2031e-05,6.8844e-07,-9.0364e-05,-8.8373e-07,0,1,1779,2.8281e-09,155.51,108.43,0.53972
-0.0027404,0.027949,-0.015649,-0.0081743,0.031054,0.0015104,0.068458,-0.039119,-3.6383e-05,0,1,856,0.0021528,156.47,107.77,0.53972
-0.001832,0.018685,-0.010462,-0.0025526,0.024868,-5.8477e-05,0.0035214,-0.030216,1.6847e-06,0,1,1192,0.00032044,157.55,106.62,0.53972
-0.0014937,0.015234,-0.00853,0.0019013,0.02044,-0.00012875,-0.01736,-0.026618,2.4089e-06,0,1,1606,0.0003497,157.57,107.83,0.53972
-0.0042428,0.043272,-0.024229,-0.0092806,0.047044,-5.4054e-05,0.083785,-0.06274,2.2915e-06,0,1,92,0.0037939,158.47,108.46,0.53972
0.0023214,-0.023676,0.013256,-0.0030282,-0.026621,6.2629e-05,0.085867,0.047277,-1.8136e-06,0,1,1761,0.0033271,158.59,107.31,0.53973
0.0006317,-0.0064427,0.0036074,-1.3032,0.51296,0.0018389,-0.0084677,0.030969,5.6111e-05,0,1,1224,0.00035693,159.54,108.29,0.53972
-0.0010984,0.011203,-0.0062725,0.0047776,0.013202,0.00051654,-0.075761,-0.025778,-5.4078e-06,0,1,1235,0.0022176,159.69,107.22,0.53972
-0.010784,0.020166,-0.009718,1.2937,-0.49905,-0.0036129,0.0096276,-0.063423,-0.00010107,0,1,1740,0.001425,160.54,107.89,0.53972
0.00082319,-0.0015394,0.00074179,0.0062919,0.0013158,4.2583e-06,-0.17558,-0.091665,-1.2214e-07,0,1,489,0.013584,160.71,106.62,0.53972
-0.026367,0.049305,-0.02376,-0.022198,0.054016,-0.00015079,-0.11833,-0.13371,4.3068e-06,0,1,1596,0.01104,161.74,107.02,0.53972
-0.076497,0.14305,-0.068933,-0.076497,0.14305,-1.3035,0.27637,-0.12304,-0.15649,0,1,1502,0.040171,162.5,107.91,0.60582
-0.0003519,0.00065805,-0.00031711,-0.0058073,-0.0022337,-1.5076e-06,0.19506,0.1034,4.3206e-08,0,1,2010,0.016878,163.34,108.69,0.53972
-9.5172e-06,1.7797e-05,-8.5761e-06,-0.0011035,-0.00060267,-1.608e-07,-8.6325e-05,-4.563e-05,5.7932e-09,0,1,2133,3.3015e-09,163.92,107.43,0.53972
-9.4888e-06,1.7744e-05,-8.5505e-06,0.0012732,0.00065536,-2.6673e-07,-8.5645e-05,-4.5402e-05,4.3615e-09,0,1,2308,3.2538e-09,164.96,108.25,0.53972
0.00010163,-0.01579,0.0090559,0.00039803,-0.021911,4.8971e-05,-0.0013348,0.027564,-1.4203e-06,0,1,433,0.00026371,151.53,109.03,0.53973
-0.00010472,0.01627,-0.0093311,0.0059352,0.017753,-6.6625e-05,-0.11897,-0.029198,1.5297e-06,0,1,1391,0.0051968,150.63,109.69,0.53972
0.00033808,-0.011208,0.0094972,0.0053959,-0.014665,0.00015538,-0.07132,0.048743,4.047e-07,0,1,619,0.0025841,151.63,110.17,0.53973
0.00015941,-0.024767,0.014204,0.019975,-0.025013,-0.0011854,0.045313,0.043654,-2.9641e-05,0,1,1339,0.0013709,152.74,109.11,0.53972
0.00011594,-0.018013,0.010331,-0.0044551,-0.022085,4.8867e-05,0.035614,0.031721,-1.4155e-06,0,1,1911,0.00078766,153.61,109.79,0.53973
-0.00029237,0.0096923,-0.008213,0.0039896,0.014205,0.0014086,-0.042945,-0.045259,7.32e-06,0,1,1493,0.0013479,152.84,110.58,0.53972
-2.0037e-07,3.113e-05,-1.7853e-05,-0.0061699,0.00023204,-6.4584e-07,0.00070483,-2.2882e-05,1.8097e-08,0,1,1114,1.7221e-07,154.31,108.95,0.53972
8.6005e-05,-0.0028512,0.002416,0.0057582,-0.0052684,0.0010096,-0.028333,0.012074,-1.5121e-06,0,1,741,0.00032846,154.68,110.28,0.53972
-2.889e-05,0.00029465,-0.00016498,-0.0061972,0.00055191,-2.7028e-06,0.0032033,-0.00013345,7.7177e-08,0,1,2066,3.5595e-06,155.45,109.51,0.53972
-0.00044029,0.0040354,-0.0032653,-0.42192,-0.31215,-0.0013915,-0.0093951,-0.020856,2.1919e-06,0,1,1125,0.0001812,155.68,110.69,0.53972
0.0023023,-0.023481,0.013147,-0.058374,0.31719,0.00028062,0.026627,0.042695,-5.1678e-06,0,1,1001,0.00087675,156.52,109.9,0.53973
0.0028995,-0.029572,0.016558,0.066245,-0.3769,-0.0015325,-0.13534,0.033713,3.8567e-05,0,1,1110,0.0067363,156.7,108.83,0.53973
-0.00012351,0.0012597,-0.00070531,0.00601,0.0019854,-1.527e-05,-0.10076,-0.011922,-3.0692e-07,0,1,2015,0.0035648,157.67,109.32,0.53972
-0.00034126,0.0031278,-0.0025309,0.00045497,0.0092621,6.0522e-05,-0.0017549,-0.013519,-6.4442e-07,0,1,1191,6.4357e-05,157.57,110.4,0.53972
-0.00078707,0.0072138,-0.0058372,0.0044942,0.010463,-0.00025307,-0.061092,-0.037585,2.2578e-05,0,1,2410,0.0017816,158.65,110.69,0.53972
-0.00039925,0.004072,-0.00228,0.0056909,0.0051468,1.3618e-05,-0.084833,-0.014972,3.2314e-07,0,1,1254,0.0025697,158.73,109.52,0.53972
-0.0022379,0.022825,-0.01278,0.0028256,0.026465,-6.2888e-05,-0.060238,-0.043309,1.7299e-06,0,1,1115,0.001906,159.72,109.97,0.53972
0.002403,-0.0048775,0.0033452,0.0081858,-0.002765,9.2087e-05,-0.15952,-0.058276,-7.703e-05,0,1,1535,0.009988,160.57,110.64,0.53973
-0.0073774,0.013795,-0.0066479,-0.013426,0.012408,-4.4932e-05,0.064398,0.014768,1.2852e-06,0,1,2389,0.0015116,160.31,109.06,0.53972
-0.012974,0.024262,-0.011692,-0.0076325,0.02747,-6.2571e-05,-0.52764,-0.31682,4.4952e-06,0,1,736,0.13116,161.33,109.85,0.53972
-0.040404,0.075554,-0.036409,-0.035944,0.08008,-0.00022865,-0.22496,-0.22826,4.0701e-06,0,1,11,0.035567,161.65,108.82,0.53972
0.013633,-0.027672,0.018979,0.019215,-0.030079,0.00012076,-0.12478,0.05381,-5.6426e-07,0,1,1595,0.0063939,162.51,110.6,0.53973
-0.027175,0.050817,-0.024488,-0.021896,0.054245,-0.00014935,-0.63469,-0.41203,4.2936e-06,0,1,358,0.19828,163.4,109.82,0.53972
-0.015588,0.038792,-0.0074059,-0.010227,0.041893,-0.0034161,-0.41285,-0.23881,-1.7809e-05,0,1,861,0.07877,166.45,110.67,0.53972
-0.0085225,0.02121,-0.0040492,-0.0038473,0.025271,-1.8419e-05,-0.085321,-0.074121,5.311e-07,0,1,2473,0.0044233,169.38,110.64,0.53972
6.8378e-05,-0.0022668,0.0019208,0.0061872,-0.0029639,-0.00096367,-0.071681,0.0081662,1.0811e-05,0,1,1121,0.0018024,150.83,110.89,0.53972
0.00022275,-0.0073845,0.0062574,0.002036,-0.013245,-0.0014505,-0.010271,0.033197,-7.1473e-06,0,1,1645,0.00041815,151.98,111.23,0.53973
0.00026842,-0.0088985,0.0075403,-0.0011461,-0.014868,-7.1669e-05,0.0096355,0.040661,1.3848e-07,0,1,1331,0.00060468,151.1,111.95,0.53973
8.7987e-05,-0.0029169,0.0024717,0.0048852,-0.006787,0.00064885,-0.015785,0.012734,-4.3023e-06,0,1,2167,0.00014243,152.11,112.37,0.53972
8.0554e-05,-0.0026704,0.0022629,-0.0010381,-0.0087296,1.0938e-05,0.0022412,0.012139,-3.1982e-07,0,1,750,5.2765e-05,151.24,113.02,0.53972
0.00016132,-0.0053478,0.0045316,0.0048497,-0.0093302,0.00025471,-0.027581,0.023427,-3.0559e-06,0,1,866,0.00045346,150.22,112.59,0.53973
-8.3942e-05,0.0027828,-0.002358,0.0053732,0.0056939,8.4959e-05,-0.024994,-0.013333,9.8751e-07,0,1,2111,0.00027788,153.83,111.05,0.53972
8.1423e-05,-0.0026993,0.0022873,-0.0005496,-0.0088248,-0.00069448,0.0012619,0.012249,2.9735e-06,0,1,96,5.251e-05,152.96,111.7,0.53972
3.9271e-05,-0.0013019,0.0011032,0.001086,-0.0073798,9.335e-06,-0.0010027,0.0058217,-2.7289e-07,0,1,1018,1.2084e-05,153.07,112.88,0.53972
6.7679e-05,-0.0022436,0.0019012,0.0012313,-0.0082962,7.1926e-06,-0.0019365,0.010073,-3.4455e-07,0,1,1240,3.6432e-05,153.93,112.19,0.53972
8.1134e-05,-0.0026897,0.0022792,0.0041935,-0.0072796,0.00025228,-0.010621,0.011854,-3.9129e-07,0,1,2287,8.7722e-05,154.93,112.59,0.53972
0.00010778,-0.0035729,0.0030276,0.0059453,-0.005531,-0.00011328,-0.044391,0.01489,-3.1044e-07,0,1,1449,0.00075916,154.8,111.52,0.53972
-0.00076039,0.0069693,-0.0056394,0.035317,0.20071,-1.0473e-05,-0.019722,-0.031281,5.6245e-07,0,1,1429,0.00047353,155.85,111.75,0.53972
0.0010319,-0.0094576,0.0076528,0.0019953,-0.015516,8.6738e-05,-0.006341,0.03988,2.3533e-06,0,1,2299,0.00056465,155.98,112.86,0.53973
-0.00041326,0.0037877,-0.0030649,0.39585,0.14491,0.0011682,-0.0026622,-0.014476,-5.5725e-07,0,1,1231,7.5015e-05,156.7,111.04,0.53972
7.2115e-05,-0.00066096,0.00053483,0.0022217,-0.0036408,-0.00081519,-0.0085596,0.0018126,1.9358e-06,0,1,1217,2.6509e-05,157.69,111.47,0.53972
-0.00012956,0.0011875,-0.00096086,0.005796,0.002934,-1.5808e-05,-0.027262,-0.0080354,1.1893e-07,0,1,1554,0.00027972,156.84,112.2,0.53972
0.000642,-0.0058842,0.0047613,0.0058046,-0.0092246,-6.6449e-07,-0.033394,0.021607,-8.533e-07,0,1,1539,0.00054782,157.87,112.54,0.53973
-0.00088224,0.0080861,-0.0065431,-8.9497e-05,0.014242,0.00020937,-0.0045242,-0.03513,-8.2084e-06,0,1,1019,0.00043444,158.71,111.81,0.53972
0.0033427,-0.030637,0.024791,0.0069216,-0.035515,0.00028192,-0.089389,0.12184,3.6018e-05,0,1,738,0.0079078,159.62,111.17,0.53973
0.00027397,-0.002511,0.0020319,0.0057618,-0.0053161,9.9439e-05,-0.017355,0.008871,2.3136e-06,0,1,485,0.00013156,158.83,113.02,0.53972
0.0047072,-0.043143,0.03491,0.007467,-0.04848,0.0019772,-0.090709,0.17541,4.3569e-05,0,1,210,0.013504,159.66,112.33,0.53973
0.012708,-0.025795,0.017691,0.01819,-0.028457,0.0019681,-0.10981,0.053327,-2.7482e-05,0,1,1879,0.0051602,160.58,111.74,0.53973
0.0063195,-0.012827,0.0087974,0.011907,-0.015269,-0.0061685,-0.057519,0.025135,-5.674e-06,0,1,2140,0.0013644,160.77,112.81,0.53973
0.0076203,-0.015467,0.010608,0.013686,-0.016226,-0.0012593,-0.10433,0.013047,-1.0721e-05,0,1,1248,0.0038279,161.51,111.18,0.53973
0.0043903,-0.0089111,0.0061116,0.0074829,-0.014218,-1.5068e-05,-0.016784,0.0288,4.1207e-06,0,1,1033,0.00038477,161.89,112.23,0.53973
0.031103,-0.063132,0.043299,0.034026,-0.068323,0.00010917,-0.11596,0.20593,-3.44e-06,0,1,1251,0.01934,162.96,111.64,0.53973
0.026708,-0.054211,0.03718,0.030087,-0.059155,0.00013914,-0.11548,0.16898,2.3756e-06,0,1,2142,0.014506,162.8,112.81,0.53973
0.0082118,-0.016668,0.011432,0.014115,-0.018264,-0.00019304,-0.090987,0.024601,-1.3233e-05,0,1,1116,0.0030763,163.8,112.36,0.53973
-0.016325,0.033135,-0.022726,-0.012297,0.037961,-9.8634e-05,-0.19572,-0.23446,2.0037e-06,0,1,212,0.032301,163.93,111.06,0.53972
0.0045821,-0.0093005,0.0063787,0.010723,-0.0091785,0.0002032,-0.081949,-0.0016272,6.7545e-06,0,1,2496,0.0023264,164.88,112.3,0.53973
0.043327,-0.10783,0.020585,0.048641,-0.1108,0.0035338,-0.21098,0.11796,1.4858e-05,0,1,1952,0.020233,165.67,111.43,0.53973
0.0057099,-0.01421,0.0027128,0.011795,-0.013256,4.4116e-05,-0.10908,-0.017105,-2.3194e-08,0,1,2324,0.0042216,165.92,112.59,0.53972
-0.022097,0.054992,-0.010499,-0.018,0.059681,0.00022575,-0.13917,-0.15929,-9.2313e-07,0,1,616,0.015493,166.7,111.79,0.53972
-0.018635,0.046375,-0.0088536,-0.014417,0.050943,-3.896e-05,-0.12795,-0.13857,1.1225e-06,0,1,1507,0.012319,168.24,110.96,0.53972
0.010035,-0.024973,0.0047677,0.016116,-0.024051,0.0004001,-0.1878,-0.028494,-1.3721e-05,0,1,2255,0.012494,167.62,112.39,0.53973
0.022391,-0.055723,0.010638,0.028445,-0.054825,4.5934e-05,-0.41345,-0.061329,-1.3315e-06,0,1,1964,0.060496,168.98,111.99,0.53973
-0.013207,0.032867,-0.0062748,-0.0086967,0.037101,-0.0036538,-0.11501,-0.10796,1.9627e-05,0,1,971,0.0086166,168.5,113.02,0.53972
-0.07192,0.11704,-0.055045,-0.068194,0.1223,-0.00033004,-0.23452,-0.33109,9.3333e-06,0,1,1052,0.057005,170.28,111.76,0.53972
-0.00032312,0.00080413,-0.00015352,0.0053928,0.0031372,2.9729e-05,-0.23471,-0.095802,1.7203e-06,0,1,1377,0.022255,169.58,112.92,0.53972
-0.0049776,0.0081,-0.0038096,0.00015886,0.011556,-0.00015562,-0.22118,-0.14883,-7.0937e-06,0,1,1464,0.024611,170.66,112.95,0.53972
-1.5569e-07,5.1613e-06,-4.3735e-06,0.0053427,-0.00011276,-1.2558e-06,4.9903e-05,-1.1021e-06,-1.5092e-08,0,1,1012,8.6275e-10,151.42,114.28,0.53972
2.2475e-07,-7.4506e-06,6.3134e-06,-0.0046777,-0.0037258,-1.9333e-05,2.9268e-06,2.315e-05,1.4513e-07,0,1,878,1.8855e-10,150.49,114.84,0.53972
5.5986e-06,-0.0001856,0.00015727,0.0061772,-0.00025688,6.3038e-07,-0.020733,0.00023944,-1.8336e-08,0,1,1007,0.00014887,150.44,113.76,0.53972
4.9957e-05,-0.0016561,0.0014034,0.00061971,-0.0077956,9.8375e-06,-0.00069047,0.0074401,-2.8761e-07,0,1,752,1.9333e-05,152.19,113.53,0.53972
-2.9195e-07,9.6785e-06,-8.2013e-06,0.0051176,0.0012038,5.7071e-06,-5.0487e-05,-1.0566e-05,-5.5533e-08,0,1,1017,9.2131e-10,152.44,114.77,0.53972
6.4666e-06,-0.00021437,0.00018165,-0.0059161,-0.0019511,2.2348e-06,0.0037134,0.0010888,-6.5022e-08,0,1,1639,5.1854e-06,154.07,113.3,0.53972
2.1407e-05,-0.00070966,0.00060134,-0.0057811,-0.0028068,3.2982e-06,0.0097264,0.0035152,-9.6057e-08,0,1,2376,3.7038e-05,153.19,113.96,0.53972
-0.00021938,0.00019852,-0.00022987,0.0027424,-0.0021566,-1.0097e-05,-6.0123e-05,4.5694e-05,2.1289e-07,0,1,491,1.9747e-09,153.48,115.07,0.53972
4.6582e-08,-1.5442e-06,1.3085e-06,-0.00060581,-0.0016747,-9.2313e-06,-7.8734e-05,1.6236e-05,1.135e-07,0,1,220,2.2379e-09,154.32,114.38,0.53972
0.00022533,-0.0020653,0.0016712,-0.003553,-0.0069362,8.0793e-06,0.0074864,0.009651,-2.4414e-07,0,1,1891,5.1661e-05,155.12,113.66,0.53972
-6.1931e-07,5.6762e-06,-4.5931e-06,0.0014825,8.2097e-05,-3.6164e-07,-7.9241e-05,-9.438e-06,-4.6727e-09,0,1,1104,2.2052e-09,155.26,114.95,0.53972
0.00043222,-0.0039614,0.0032055,0.0011551,-0.010076,1.2947e-05,-0.0019792,0.01674,-3.7853e-07,0,1,1008,9.8397e-05,156.06,114.2,0.53972
0.00093323,-0.0085534,0.0069212,0.0013654,-0.014676,-9.8566e-06,-0.0025696,0.036406,-1.3554e-06,0,1,2181,0.00046125,157.93,113.62,0.53973
0.00096745,-0.008867,0.007175,0.00020315,-0.014956,-0.00010365,0.004841,0.038565,-3.5851e-06,0,1,97,0.00052312,156.86,113.48,0.53973
-6.1792e-07,5.6635e-06,-4.5828e-06,0.0011769,0.00010993,-1.2203e-07,9.6771e-05,1.108e-05,3.2482e-09,0,1,1106,3.2853e-09,157.25,114.6,0.53972
0.00034869,-0.0031959,0.002586,-0.0041849,-0.0073659,-3.3767e-05,0.016903,0.015547,-2.4209e-06,0,1,868,0.00018264,158.81,114.25,0.53972
0.0052197,-0.047841,0.038711,0.0076168,-0.053306,-0.0021877,-0.086013,0.19613,-2.1829e-05,0,1,3,0.015882,159.85,113.39,0.53973
0.0023082,-0.021156,0.017119,1.2561e-06,-0.026789,2.1755e-05,0.038944,0.095095,-6.6411e-08,0,1,620,0.0036566,159.89,114.48,0.53973
0.010526,-0.021364,0.014652,0.010191,-0.027481,0.0052515,0.0049987,0.091394,4.7997e-06,0,1,2019,0.0029011,160.81,113.89,0.53973
0.027201,-0.055211,0.037866,0.028917,-0.06095,0.0012571,-0.059937,0.2005,-9.1678e-06,0,1,1354,0.015165,161.49,114.73,0.53973
